episode,season,scene_id,location,speaker,normalized_speaker,line,conversation_turn
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"Yeah, what harm could it do?",122
S01E03,1,S01E03_SCENE_1,UNKNOWN,WESLEY,Wesley,Excellent. You have 38 minutes to get to Precinct 15.,123
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,What? Now? What's the case?,124
S01E03,1,S01E03_SCENE_1,UNKNOWN,WESLEY,Wesley,Everything you need is in this file. Thank you for your time.,125
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,No. Thank you. Thank you very…,126
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,What is your problem?,127
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"He wouldn't even give us his name, Foggy.",128
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,You wouldn't care if you could see the zeroes on this check!,129
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"Yeah, maybe you would if you couldn't.",130
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,We're running out of time!,131
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,I'll meet you there.,132
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,Meet me? The hell are you going?! Matt!,133
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"So what exactly happened, Mr. Healy? In your own words.",134
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,All I wanted was to throw a few balls. The lady at the shoe counter will tell you the same.,135
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,She also says that you crushed the deceased's skull with a bowling ball.,136
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,"Self-defense. The man and his whatever they were, they threatened my life.",137
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,They threatened you how? Verbally? Physically?,138
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,Which sounds better?,139
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,Excuse me?,140
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,They threatened me both verbally and physically.,141
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,So you say you didn't know or have never met Mr Prohaszka - prior to last night?,142
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,"No, but I do regret any injurious consequences my actions may have caused.",143
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"You have quite the legal vocabulary, Mr. Healy. Am I right in assuming this isn't your first rodeo?",144
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,I had issues. I'm better now.,145
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"On second thought Mr. Healy, uh perhaps our firm isn't the right fit for you.",146
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,Sorry I'm late.,147
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"Uh, no, no, that's I was just explaining to Mr. Healy that, uh we have a full caseload right now, so we…",148
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"We'd be happy to represent you, Mr. Healy.",149
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,What?,150
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,We're taking the case.,151
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"Uh, why don't we start from the beginning? Tell me everything you know.",152
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,"I understand the policy has an allotment of days, but last time we spoke, I was told I could request an extension. This was last month, yes.",153
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,What's the new form called? From the website. Of course. Thanks.,154
S01E03,1,S01E03_SCENE_1,UNKNOWN,MITCHELL ELLISON,Mitchell Ellison,"Insurance talk? It's the worst. I remember, uh, with my kids and the dentist.",155
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,Yeah.,156
S01E03,1,S01E03_SCENE_1,UNKNOWN,ELLISON,Ellison,Yeah. Got a minute? Talk about next week's spread?,157
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,Already working on it.,158
S01E03,1,S01E03_SCENE_1,UNKNOWN,ELLISON,Ellison,Another organized crime thing?,159
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,All of Hell's Kitchen. There's a new player on the scene. No one knows who it is or what they want. Everybody's scrambling.,160
S01E03,1,S01E03_SCENE_1,UNKNOWN,ELLISON,Ellison,"Your assignment's the city desk, Ben.",161
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,This is the city. No one else is on this yet! I'm the only one who sees it.,162
S01E03,1,S01E03_SCENE_1,UNKNOWN,ELLISON,Ellison,It's not sexy.,163
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,"We're a newspaper, Ellison! Not a girlie mag.",164
S01E03,1,S01E03_SCENE_1,UNKNOWN,ELLISON,Ellison,"You know that's not what I meant, and nobody calls them that anymore.",165
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,It's not just the Russians. I think maybe the Union Allied scandal might tie into this.,166
S01E03,1,S01E03_SCENE_1,UNKNOWN,ELLISON,Ellison,"Right, and you remember what that exposé did for circulation? Dick with a side of, ""Who gives a shit?""",167
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,This is a real story!,168
S01E03,1,S01E03_SCENE_1,UNKNOWN,ELLISON,Ellison,"Yeah, and it's gonna end the same as it always does, right? ""A bunch of fat old guys in some white-collar prison with more fat old guys.""",169
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,The cops aren't even on this yet! We could be the ones to connect the dots!,170
S01E03,1,S01E03_SCENE_1,UNKNOWN,ELLISON,Ellison,"It doesn't sell papers, Ben! Not anymore. I want you on the subway line piece.",171
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,"""Rumors Bubbling: Will Hell's Kitchen finally get a subway line?"" Come on, we tell that every year.",172
S01E03,1,S01E03_SCENE_1,UNKNOWN,ELLISON,Ellison,"And every year, it kills.",173
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,For a fluff piece.,174
S01E03,1,S01E03_SCENE_1,UNKNOWN,ELLISON,Ellison,"You know, you like to be on the ground, right? You like to talk to people. Take a poll! What color do they like? You know, we got a blue line, we got a yellow line. We're running out of colors.",175
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,Like M&M's?,176
S01E03,1,S01E03_SCENE_1,UNKNOWN,ELLISON,Ellison,"Yeah, see? You'll write the hell out of it.",177
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,There used to be a time when the people in this building wrote the hell out of the news.,178
S01E03,1,S01E03_SCENE_1,UNKNOWN,ELLISON,Ellison,"Everybody we know is making twice what we are writing for blogs, working from home in their underwear. We're hanging on by our fingertips, Ben. You really want to be greasing that ledge? Make it visual, all right? I'll call down to Graphics, see if I can drum up a chart. Oh, and, um I'll put in a call to the insurance drones, see what I can do, okay?",179
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"Would you like us to reiterate the terms of attorney-client privilege, Mr. Healy?",180
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,Think I got it.,181
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,Then you know anything you tell us stays in this room.,182
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,Just like church.,183
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,You must be a very important man.,184
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,Is that a question?,185
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,Statement. It's not every day a global investment firm picks up the tab for a murder suspect.,186
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,Self-defense.,187
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,I wonder if you could shed some light on the man that hired us to represent you.,188
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,"Don't think I can, counselor.",189
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,Can't or you won't?,190
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,Maybe we should focus on details pertinent to the case?,191
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"Just trying to build a solid defense, and the connection between Mr. Healy and the man that came to our offices might just help prove his innocence.",192
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,How?,193
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,Maybe they're old friends. Maybe he's a character witness. Or maybe you were in his employment at the time of the incident.,194
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,"I just wanted to throw a few balls, just like I keep saying.",195
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"You go bowling often, Mr. Healy?",196
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,When the mood hits.,197
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"And the deceased, he had no motive that you recall?",198
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,No.,199
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,You didn't provoke him intentionally or otherwise?,200
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,Are we breaking for lunch anytime soon?,201
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"Are you at all afraid of what might happen if we lose this case, Mr. Healy?",202
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,No. Are you?,203
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"Matt, a word, please?",204
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,We should not be doing this.,205
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,Doing what?,206
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,Defending professional criminals.,207
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,You're the one that keeps saying we need real clients.,208
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,That's not a client. It's a shark in a skin suit! You pegged it back at the office. There's something off about this whole thing.,209
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"We agreed to represent him, Foggy. We're gonna try this case and let the jury take it from there.",210
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"Mr. Healy, uh I suggest we waive criminal procedure law 180.80, give the DA more time to explore a plea. In the meantime, the best thing for you to do is to be forthcoming with us. Together, we'll confront the charges honestly, openly and within the moral confines of the law. Does that sound good to you?",211
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,No.,212
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,Excuse me?,213
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,"I want the 180.80 date. If I'm indicted, which we know I will be, we'll waive all hearings and discovery and go directly to trial.Not my first rodeo, remember?",214
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,You'll need to testify.,215
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,I'm just gonna have faith in our judicial system and you're gonna do your jobs.,216
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,That simple?,217
S01E03,1,S01E03_SCENE_1,UNKNOWN,MR. HEALY,Mr. Healy,"That simple. And, uh as for the man who hired you all you need to know is his check's gonna clear.",218
S01E03,1,S01E03_SCENE_1,UNKNOWN,YOUNG MAN 1,Young Man 1,"Wait your turn, man.",219
S01E03,1,S01E03_SCENE_1,UNKNOWN,WESLEY,Wesley,I got next.,220
S01E03,1,S01E03_SCENE_1,UNKNOWN,WESLEY,Wesley,Hi.,221
S01E03,1,S01E03_SCENE_1,UNKNOWN,KIDS,Kids,Hi.,222
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,You wanna tell me what the hell's going on with you? First you decide we're taking the case unilaterally and then you cross-examine the guy like we're playing bad cop/worse cop.,223
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"If we want to keep the lights on, we gotta take some cases for the money. You were right about that.",224
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"Okay, for the record, this is the first time you've ever said I was right. I hate it.",225
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"Sometimes, we have to do things we aren't proud of.",226
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"Yeah, but this can't become what we do.",227
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"Yeah, I know.",228
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"And we have to be on the same team, making decisions together.",229
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"I got carried away. I'm sorry, Foggy.",230
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,It's okay.,231
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,So?,232
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"Okay. So assuming he's indicted, which, yeah, it's on the DA to prove beyond a reasonable doubt that it wasn't self-defense, shoe girl's DD-5 says that she didn't come out of the back room until after the fight had started, which helps us.",233
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,And what about Prohaszka's men?,234
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,They lawyered up. Wouldn't give a five.,235
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,Since when do the victims of an assault not give a statement?,236
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"Another chit in our favor. Plus Healy's pretty banged up. Argue defensive wounds, which makes it look more like a fight and less like an execution.",237
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"So, you open, I'll sum up. And we should cash that check, have Karen see what she can find out about Confederated Global.",238
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,Right. Where the hell is she?,239
S01E03,1,S01E03_SCENE_1,UNKNOWN,LAWYER,Lawyer,"It's a fairly simple form. Here you agree, in writing, to never again disclose information regarding your former employer, the dissolved entity known as Union Allied Construction, or any of its affiliates. Upon execution of this agreement, the corporate interests, as they currently exist, agree not to pursue legal action against you.",240
S01E03,1,S01E03_SCENE_1,UNKNOWN,KAREN,Karen,Against me?,241
S01E03,1,S01E03_SCENE_1,UNKNOWN,LAWYER,Lawyer,"Well, you signed a non-disclosure agreement the day you were hired, Miss Page.",242
S01E03,1,S01E03_SCENE_1,UNKNOWN,KAREN,Karen,Everybody did.,243
S01E03,1,S01E03_SCENE_1,UNKNOWN,LAWYER,Lawyer,Not everyone broke that agreement and distributed confidential information.,244
S01E03,1,S01E03_SCENE_1,UNKNOWN,KAREN,Karen,I… I exposed criminal activity.,245
S01E03,1,S01E03_SCENE_1,UNKNOWN,LAWYER,Lawyer,"And had you taken that information to any law enforcement agency, your rights may have been protected, but instead you went to the New York Bulletin, a privately-owned news organization.",246
S01E03,1,S01E03_SCENE_1,UNKNOWN,KAREN,Karen,I had nothing to do with that article.,247
S01E03,1,S01E03_SCENE_1,UNKNOWN,LAWYER,Lawyer,"So the file you illegally removed from the premises of Union Allied wasn't the same one Mr. Urich refers to in this? You see how this complicates things, yes?",248
S01E03,1,S01E03_SCENE_1,UNKNOWN,KAREN,Karen,Daniel Fisher was murdered and your clients…,249
S01E03,1,S01E03_SCENE_1,UNKNOWN,LAWYER,Lawyer,"I assure you that any illegal activity associated with Union Allied has been dealt with, thanks very much to you.",250
S01E03,1,S01E03_SCENE_1,UNKNOWN,KAREN,Karen,You're welcome.,251
S01E03,1,S01E03_SCENE_1,UNKNOWN,LAWYER,Lawyer,"If you'd like, you can take these to your own representatives, but I'm fairly certain they'll advise you to sign it. And as a show of good faith, my clients would like to offer you a lump sum of six months' salary.",252
S01E03,1,S01E03_SCENE_1,UNKNOWN,KAREN,Karen,For what?,253
S01E03,1,S01E03_SCENE_1,UNKNOWN,LAWYER,Lawyer,For all your help in the matter and for any stress these events may have caused.,254
S01E03,1,S01E03_SCENE_1,UNKNOWN,KAREN,Karen,Stress? Someone tried to kill me!,255
S01E03,1,S01E03_SCENE_1,UNKNOWN,LAWYER,Lawyer,"And while my clients acknowledge no involvement with that individual or claim legal responsibility for his actions, they do feel it's their non-binding moral obligation to offer you a chance at rebuilding your life.",256
S01E03,1,S01E03_SCENE_1,UNKNOWN,KAREN,Karen,As long as I keep my mouth shut?,257
S01E03,1,S01E03_SCENE_1,UNKNOWN,LAWYER,Lawyer,"It's a clean slate, Miss Page. A chance to put it all behind you. Now, isn't that what you want?",258
S01E03,1,S01E03_SCENE_1,UNKNOWN,SHIRLEY BENSON,Shirley Benson,"Private rooms are hard to come by, Ben. Especially this time of year.",259
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,She can't be in a communal. She needs hands-on.,260
S01E03,1,S01E03_SCENE_1,UNKNOWN,SHIRLEY,Shirley,"Yeah, well, you are lucky after all this time that they are still covering you at all.",261
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,"They said, in some cases, it's possible to get an extension.",262
S01E03,1,S01E03_SCENE_1,UNKNOWN,SHIRLEY,Shirley,"Well, they say a lot of crap. Mostly just to get you off the phone.",263
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,I already filled out the forms. I just need you to approve them.,264
S01E03,1,S01E03_SCENE_1,UNKNOWN,SHIRLEY,Shirley,"Yeah. This is the first step. There are 1,000 more after this, and I've got a hospital to run. If I stop to fill out every appeal, I am going to be…",265
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,"You're gonna cut her off, Shirley. It's not her fault.",266
S01E03,1,S01E03_SCENE_1,UNKNOWN,SHIRLEY,Shirley,Come with me.,267
S01E03,1,S01E03_SCENE_1,UNKNOWN,SHIRLEY,Shirley,It is not like we are throwing her out on the street.,268
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,"Not yet. But the next thing you know, the communal ward is at capacity, then she gets pushed to an out-patient facility. I know there's a limit to what you can do, to what I can afford. I just want to make sure she can rest, so she can get better so she can come home.",269
S01E03,1,S01E03_SCENE_1,UNKNOWN,SHIRLEY,Shirley,Okay. Five days. That's what this will buy you.,270
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,And the appeal?,271
S01E03,1,S01E03_SCENE_1,UNKNOWN,SHIRLEY,Shirley,"No promises, okay? Now get the hell out of my office. I have got a measles outbreak to deal with because idiot parents don't want to vaccinate and my best nurse is out with who the hell knows what.",272
S01E03,1,S01E03_SCENE_1,UNKNOWN,SHIRLEY,Shirley,"Uh, what's that?",273
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,Cheese blintz from that place you like.,274
S01E03,1,S01E03_SCENE_1,UNKNOWN,SHIRLEY,Shirley,You should have led with that.,275
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,That'd be cheating.,276
S01E03,1,S01E03_SCENE_1,UNKNOWN,DOCTOR,Doctor,Yeah.,277
S01E03,1,S01E03_SCENE_1,UNKNOWN,NURSE,Nurse,Hey. She had a good day.,278
S01E03,1,S01E03_SCENE_1,UNKNOWN,URICH,Urich,Yeah?,279
S01E03,1,S01E03_SCENE_1,UNKNOWN,NURSE,Nurse,She was up half an hour. Asked about you.,280
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,Let's pull section 35.15 of the Penal.,281
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,35.15.,282
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,Then we'll take our facts and fit them to the CJI and the statute.,283
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,Got the insights?,284
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,It's still loading. We need better Wi-Fi.,285
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,We need better everything.,286
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"Let's do that. Let's win cases, be popular and make money.",287
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"It's not about that, Foggy.",288
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"I know, but it could be just a little, a smidge.",289
S01E03,1,S01E03_SCENE_1,UNKNOWN,KAREN,Karen,"Hey, uh Wi-Fi's acting weird.",290
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,You find out anything on Confed Global?,291
S01E03,1,S01E03_SCENE_1,UNKNOWN,KAREN,Karen,"Yeah, uh, it's a subsidiary of a holding company of a loan-out to a holding subsidiary and on and on and on. But that dickhead's check cleared in about two seconds.",292
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,There's your money.,293
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"Bang on the router, will you?",294
S01E03,1,S01E03_SCENE_1,UNKNOWN,MATT,Matt,"Oh, hey, no more long lunches until this is over, okay?",295
S01E03,1,S01E03_SCENE_1,UNKNOWN,KAREN,Karen,You got it.,296
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"All right, practice insights for New York State Penal Law 35.15.",297
S01E03,1,S01E03_SCENE_1,UNKNOWN,FOGGY,Foggy,"And in the state of New York, I'll remind you, that my client is not required to prove that he was justified in his actions. Instead, it's up to the prosecution to prove beyond a reasonable doubt that he was not justified in defending his life. And they will come nowhere close to meeting this burden. At the end of this case the only verdict that you can render will be not guilty.",298
S01E03,1,S01E03_SCENE_1,UNKNOWN,JUDGE,Judge,"Members of the jury, this is an important case, and I have a few additional comments that I want you to consider. If you should fail to agree upon a verdict, we will be forced to…",299
